OrderID,OrderDate,CustomerID,EmployeeID,ShipperID,ProductID,Sales,Costs,Profit,Quantity,Discount,Freight
10366,2/24/21,CST29,EMP4,1,65,45.6,39.4,6.2,5,0,23.84
10366,2/24/21,CST29,EMP4,1,77,63.55,54.91,8.64,5,0,23.84
10426,5/22/19,CST29,EMP5,1,56,181.45,150.24,31.21,5,0,26.05
10426,5/22/19,CST29,EMP5,1,64,233.24,193.12,40.12,7,0,26.05
10568,2/9/18,CST29,EMP4,1,10,32.45,26.28,6.17,5,0,78.77
10887,11/9/19,CST29,EMP5,1,25,65.6,57.86,7.74,5,0,77.14
10928,6/1/19,CST29,EMP4,1,47,127.5,112.46,15.05,5,0,76.32
10928,6/1/19,CST29,EMP4,1,76,1818.2,1613.76,204.44,5,0,76.32
10303,7/7/19,CST30,EMP5,1,40,775.28,608.95,166.33,40,70.48,63.01
10303,7/7/19,CST30,EMP5,1,65,355.74,279.42,76.32,30,32.34,63.01
10303,7/7/19,CST30,EMP5,1,68,210.71,165.5,45.21,15,19.16,63.01
10550,1/23/19,CST30,EMP4,1,17,225.63,166.15,59.48,8,20.51,78.79
10550,1/23/19,CST30,EMP4,1,19,95.2,77.11,18.09,10,0,78.79
10550,1/23/19,CST30,EMP4,1,21,62.7,46.17,16.53,6,5.7,78.79
10550,1/23/19,CST30,EMP4,1,61,282.15,207.76,74.39,10,25.65,78.79
10629,11/7/18,CST30,EMP4,1,29,2389.8,1935.74,454.06,20,0,56.71
10629,11/7/18,CST30,EMP4,1,64,274.05,221.98,52.07,9,0,56.71
10872,3/1/20,CST30,EMP5,1,55,441.32,370.7,70.61,10,21.02,22.92
10872,3/1/20,CST30,EMP5,1,62,649.53,545.61,103.92,20,30.93,22.92
10872,3/1/20,CST30,EMP5,1,64,512.98,430.9,82.08,15,24.43,22.92
10872,3/1/20,CST30,EMP5,1,65,229.76,193,36.76,21,10.94,22.92
10888,6/12/19,CST30,EMP5,1,2,409.2,360.91,48.29,20,0,32.12
10888,6/12/19,CST30,EMP5,1,68,208.08,183.53,24.55,18,0,32.12
10911,8/22/19,CST30,EMP5,1,1,219.3,197.02,22.28,10,0,35.87
10911,8/22/19,CST30,EMP5,1,17,298.32,263.12,35.2,12,0,35.87
10911,8/22/19,CST30,EMP5,1,67,935.85,845.65,90.2,15,0,35.87
10948,6/9/19,CST30,EMP5,1,50,144.45,127.4,17.05,9,0,30.03
10948,6/9/19,CST30,EMP5,1,51,4030.4,3554.81,475.59,40,0,30.03
10948,6/9/19,CST30,EMP5,1,55,154.92,136.64,18.28,4,0,30.03
11009,7/4/19,CST30,EMP4,1,24,50.16,44.24,5.92,12,0,69.21
11009,7/4/19,CST30,EMP4,1,36,188.55,133.04,55.51,18,37.71,69.21
11009,7/4/19,CST30,EMP4,1,60,46.8,41.28,5.52,9,0,69.21
11037,7/17/19,CST30,EMP4,1,70,116,102.31,13.69,4,0,70.66
10423,9/19/21,CST31,EMP2,2,31,107.66,89.14,18.52,14,0,49.89
10423,9/19/21,CST31,EMP2,2,59,178.4,147.72,30.68,20,0,49.89
10652,3/27/19,CST31,EMP3,2,30,65.6,42.51,23.09,2,13.12,53.6
10652,3/27/19,CST31,EMP3,2,42,267.6,216.76,50.84,20,0,53.6
10685,2/24/19,CST31,EMP2,2,10,150.6,121.99,28.61,20,0,73.2
10685,2/24/19,CST31,EMP2,2,41,36.84,29.84,7,4,0,73.2
10685,2/24/19,CST31,EMP2,2,47,375.3,303.99,71.31,15,0,73.2
10709,1/12/19,CST31,EMP3,2,8,813.2,658.69,154.51,40,0,22.66
10709,1/12/19,CST31,EMP3,2,51,2561.44,2074.77,486.67,28,0,22.66
10709,1/12/19,CST31,EMP3,2,60,49.1,39.77,9.33,10,0,22.66
10734,2/2/19,CST31,EMP9,2,6,120.9,97.93,22.97,30,0,34.9
10734,2/2/19,CST31,EMP9,2,30,351.3,287.07,64.23,15,0,34.9
10734,2/2/19,CST31,EMP9,2,76,8252.4,6862.1,1390.3,20,0,34.9
10777,3/10/19,CST31,EMP3,2,42,360.96,243.65,117.31,20,60.16,37.72
10790,3/17/19,CST31,EMP3,2,7,134.21,94.53,39.68,3,17.5,73.17
10790,3/17/19,CST31,EMP3,2,56,838.12,590.33,247.79,20,109.32,73.17
10959,6/14/19,CST31,EMP9,2,75,166.52,127.71,38.81,20,21.72,26.74
11049,10/20/19,CST31,EMP9,2,2,224.4,164.93,59.47,10,37.4,21.83
11049,10/20/19,CST31,EMP9,2,12,44.26,32.53,11.73,4,7.38,21.83
10302,7/6/21,CST32,EMP1,3,17,1026,886.46,139.54,40,0,48.81
10302,7/6/21,CST32,EMP1,3,28,1198.68,1035.66,163.02,28,0,48.81
10302,7/6/21,CST32,EMP1,3,43,129.84,112.18,17.66,12,0,48.81
10310,7/16/21,CST32,EMP1,3,16,85.3,73.7,11.6,10,0,37.33
10310,7/16/21,CST32,EMP1,3,62,160.95,139.06,21.89,5,0,37.33
10340,8/24/18,CST32,EMP1,3,18,510.3,419.9,90.4,20,24.3,63.37
10340,8/24/18,CST32,EMP1,3,41,115.04,94.66,20.38,12,5.48,63.37
10340,8/24/18,CST32,EMP1,3,43,501.06,412.3,88.76,40,23.86,63.37
10370,7/29/21,CST32,EMP1,3,1,371.91,292.98,78.93,15,48.51,29.05
10370,7/29/21,CST32,EMP1,3,64,1020.6,881.8,138.8,30,0,29.05
10370,7/29/21,CST32,EMP1,3,74,750.72,564.02,186.7,20,97.92,29.05
10377,3/5/21,CST32,EMP1,3,28,947.14,711.59,235.55,20,123.54,49.19
10377,3/5/21,CST32,EMP1,3,39,1374.94,1033,341.94,20,179.34,49.19
10390,9/19/21,CST32,EMP1,3,31,595.98,448.61,147.37,60,54.18,21.89
10390,9/19/21,CST32,EMP1,3,35,288.64,217.27,71.37,40,26.24,21.89
10390,9/19/21,CST32,EMP1,3,46,487.35,403.53,83.82,45,0,21.89
10390,9/19/21,CST32,EMP1,3,72,288.82,217.4,71.42,24,26.26,21.89
10416,3/12/18,CST32,EMP1,3,19,187.6,155.45,32.15,20,0,22.48
10416,3/12/18,CST32,EMP1,3,53,553.2,458.05,95.15,10,0,22.48
10416,3/12/18,CST32,EMP1,3,57,374.8,310.33,64.47,20,0,22.48
10431,5/26/21,CST32,EMP1,3,17,1585.63,1050.32,535.31,50,317.13,56.71
10431,5/26/21,CST32,EMP1,3,40,1118.75,741.06,377.69,50,223.75,56.71
10431,5/26/21,CST32,EMP1,3,47,1012.13,670.43,341.69,30,202.43,56.71
10441,6/6/21,CST32,EMP1,3,27,2212.5,1831.95,380.55,50,0,72.69
10447,1/10/18,CST32,EMP1,3,19,341.2,282.51,58.69,40,0,45.69
10447,1/10/18,CST32,EMP1,3,65,366.8,303.71,63.09,35,0,45.69
10447,1/10/18,CST32,EMP1,3,71,57.08,47.26,9.82,2,0,45.69
10513,10/18/19,CST32,EMP1,3,21,475.68,328.22,147.46,40,79.28,53.37
10513,10/18/19,CST32,EMP1,3,32,1079.4,744.79,334.61,50,179.9,53.37
10513,10/18/19,CST32,EMP1,3,61,460.26,317.58,142.68,15,76.71,53.37
10528,8/2/21,CST32,EMP1,3,11,88.11,72.96,15.15,3,0,25.64
10528,8/2/21,CST32,EMP1,3,33,261.41,180.37,81.04,8,43.57,25.64
10528,8/2/21,CST32,EMP1,3,72,95.94,79.44,16.5,9,0,25.64
10562,2/5/18,CST32,EMP1,3,33,579.04,426.38,152.66,20,52.64,45.52
10562,2/5/18,CST32,EMP1,3,62,320.32,235.87,84.45,10,29.12,45.52
10589,9/29/18,CST32,EMP1,3,35,24.32,19.7,4.62,4,0,72.58
10598,10/9/18,CST32,EMP1,3,27,2074.5,1680.35,394.15,50,0,36.64
10598,10/9/18,CST32,EMP1,3,71,255.96,207.33,48.63,9,0,36.64
10607,9/17/18,CST32,EMP1,3,7,1629.45,1319.85,309.6,45,0,28.5
10607,9/17/18,CST32,EMP1,3,17,2436,1973.16,462.84,100,0,28.5
10607,9/17/18,CST32,EMP1,3,33,340.2,275.56,64.64,14,0,28.5
10607,9/17/18,CST32,EMP1,3,40,700.14,567.11,133.03,42,0,28.5
10607,9/17/18,CST32,EMP1,3,72,150.6,121.99,28.61,12,0,28.5
10616,10/26/18,CST32,EMP1,3,38,1191.8,964.34,227.46,15,56.75,66.7
10616,10/26/18,CST32,EMP1,3,56,561.54,454.85,106.69,14,0,66.7
10616,10/26/18,CST32,EMP1,3,70,416.43,321.25,95.18,15,19.83,66.7
10616,10/26/18,CST32,EMP1,3,71,477.07,368.02,109.04,15,22.72,66.7
10617,10/26/18,CST32,EMP1,3,59,301.88,212.63,89.25,30,39.38,40.88
10644,11/20/18,CST32,EMP1,3,18,114.22,84.11,30.11,4,10.38,28.61
10644,11/20/18,CST32,EMP1,3,43,262,212.22,49.78,20,0,28.61
10644,11/20/18,CST32,EMP1,3,46,300.3,221.13,79.17,21,27.3,28.61
10656,2/28/19,CST32,EMP1,3,14,82.93,61.63,21.3,3,7.54,21.31
10656,2/28/19,CST32,EMP1,3,44,2095.02,1542.69,552.32,28,190.46,21.31
10656,2/28/19,CST32,EMP1,3,47,156.62,115.33,41.29,6,14.24,21.31
10657,11/29/18,CST32,EMP1,3,15,313.5,253.94,59.56,50,0,74.96
10657,11/29/18,CST32,EMP1,3,41,245.04,198.48,46.56,24,0,74.96
10657,11/29/18,CST32,EMP1,3,46,584.1,473.12,110.98,45,0,74.96
10657,11/29/18,CST32,EMP1,3,47,253.2,205.09,48.11,10,0,74.96
10657,11/29/18,CST32,EMP1,3,56,1809.45,1465.65,343.8,45,0,74.96
10657,11/29/18,CST32,EMP1,3,60,144.6,117.13,27.47,30,0,74.96
10681,8/20/18,CST32,EMP1,3,19,319.77,256.18,63.59,30,29.07,73.33
10681,8/20/18,CST32,EMP1,3,21,122.36,90.1,32.26,12,11.12,73.33
10681,8/20/18,CST32,EMP1,3,64,899.36,728.48,170.88,28,0,73.33
10714,1/17/19,CST32,EMP1,3,2,653.25,423.31,229.94,30,130.65,45.54
10714,1/17/19,CST32,EMP1,3,17,816.41,529.04,287.38,27,163.28,45.54
10714,1/17/19,CST32,EMP1,3,47,1746.88,1131.97,614.9,50,349.38,45.54
10714,1/17/19,CST32,EMP1,3,56,775.8,502.72,273.08,18,155.16,45.54
10714,1/17/19,CST32,EMP1,3,58,651.9,422.43,229.47,12,130.38,45.54
10720,8/23/18,CST32,EMP1,3,35,138.18,111.93,26.25,21,0,21.15
10720,8/23/18,CST32,EMP1,3,71,238.24,192.97,45.27,8,0,21.15
10749,2/15/19,CST32,EMP1,3,56,612.15,495.84,116.31,15,0,46.19
10749,2/15/19,CST32,EMP1,3,59,52.8,42.77,10.03,6,0,46.19
10749,2/15/19,CST32,EMP1,3,76,4192.3,3395.76,796.54,10,0,46.19
10756,7/22/18,CST32,EMP1,3,18,643.61,473.59,170.02,21,107.27,75.84
10756,7/22/18,CST32,EMP1,3,36,177.84,120.04,57.8,20,29.64,75.84
10756,7/22/18,CST32,EMP1,3,68,83.52,56.38,27.14,6,13.92,75.84
10756,7/22/18,CST32,EMP1,3,69,51.6,34.83,16.77,20,8.6,75.84
10758,4/24/18,CST32,EMP1,3,26,577.4,499.84,77.56,20,0,33.57
10758,4/24/18,CST32,EMP1,3,52,4579.2,3709.15,870.05,60,0,33.57
10758,4/24/18,CST32,EMP1,3,70,1230,996.3,233.7,40,0,33.57
10816,10/2/19,CST32,EMP1,3,38,2774.2,2140.1,634.1,30,132.1,31.89
10816,10/2/19,CST32,EMP1,3,62,622.44,480.17,142.27,20,29.64,31.89
10831,10/10/19,CST32,EMP1,3,19,20.18,17.8,2.38,2,0,78.1
10831,10/10/19,CST32,EMP1,3,35,45.12,39.8,5.32,8,0,78.1
10831,10/10/19,CST32,EMP1,3,38,686.8,605.76,81.04,8,0,78.1
10831,10/10/19,CST32,EMP1,3,43,113.94,109.1,4.84,9,0,78.1
10855,9/23/19,CST32,EMP1,3,16,459,444.45,14.55,50,0,48.14
10855,9/23/19,CST32,EMP1,3,31,119.28,105.21,14.07,14,0,48.14
10855,9/23/19,CST32,EMP1,3,56,910.8,803.33,107.47,24,0,48.14
10855,9/23/19,CST32,EMP1,3,65,164.22,125.95,38.27,15,21.42,48.14
10869,10/31/19,CST32,EMP1,3,1,860,758.52,101.48,40,0,44.38
10869,10/31/19,CST32,EMP1,3,11,299.5,264.16,35.34,10,0,44.38
10869,10/31/19,CST32,EMP1,3,23,419,369.56,49.44,50,0,44.38
10869,10/31/19,CST32,EMP1,3,68,273.6,241.32,32.28,20,0,44.38
10873,9/2/19,CST32,EMP1,3,21,205.4,181.16,24.24,20,0,40.54
10873,9/2/19,CST32,EMP1,3,28,134.64,118.75,15.89,3,0,40.54
10936,6/5/19,CST32,EMP1,3,36,313.92,230.73,83.19,30,52.32,57.08
10941,11/7/19,CST32,EMP1,3,31,441.1,311.24,129.86,44,88.22,69.94
10941,11/7/19,CST32,EMP1,3,62,1023,721.83,301.17,30,204.6,69.94
10941,11/7/19,CST32,EMP1,3,68,1282,1004.47,277.53,80,256.4,69.94
10941,11/7/19,CST32,EMP1,3,72,626.5,552.57,73.93,50,0,69.94
10945,10/8/19,CST32,EMP1,3,13,543.4,479.28,64.12,20,0,26.55
10945,10/8/19,CST32,EMP1,3,31,79,69.68,9.32,10,0,26.55
10968,7/19/19,CST32,EMP1,3,12,288.9,278.73,10.17,30,0,37.77
10968,7/19/19,CST32,EMP1,3,24,128.1,112.98,15.12,30,0,37.77
10968,7/19/19,CST32,EMP1,3,64,121.36,107.04,14.32,4,0,37.77
10979,8/22/19,CST32,EMP1,3,7,750.24,661.71,88.53,18,0,72.67
10979,8/22/19,CST32,EMP1,3,12,209,184.34,24.66,20,0,72.67
10979,8/22/19,CST32,EMP1,3,24,329.6,290.71,38.89,80,0,72.67
10979,8/22/19,CST32,EMP1,3,27,1213.5,1070.31,143.19,30,0,72.67
10979,8/22/19,CST32,EMP1,3,31,207.6,183.18,24.42,24,0,72.67
10979,8/22/19,CST32,EMP1,3,63,697.2,614.93,82.27,35,0,72.67
10988,6/27/19,CST32,EMP1,3,7,2395.8,2113.1,282.7,60,0,41.89
10988,6/27/19,CST32,EMP1,3,62,1307.68,1048.52,259.16,40,118.88,41.89
11006,9/3/19,CST32,EMP1,3,1,175.52,154.81,20.71,8,0,65.67
11006,9/3/19,CST32,EMP1,3,29,327.88,231.35,96.53,2,65.58,65.67
11040,8/18/19,CST32,EMP1,3,21,209.2,184.51,24.69,20,0,50.6
11061,7/26/19,CST32,EMP1,3,60,79.05,69.72,9.33,15,0,25.77
11072,8/12/19,CST32,EMP1,3,2,161.6,142.53,19.07,8,0,69.62
11072,8/12/19,CST32,EMP1,3,41,416,366.91,49.09,40,0,69.62
11072,8/12/19,CST32,EMP1,3,50,347.82,306.78,41.04,22,0,69.62
11072,8/12/19,CST32,EMP1,3,64,4230.2,3731.04,499.16,130,0,69.62
10268,10/26/15,CST33,EMP3,2,29,1173,1013.47,159.53,10,0,69.28
10268,10/26/15,CST33,EMP3,2,72,50.56,43.68,6.88,4,0,69.28
10785,3/13/19,CST33,EMP9,2,10,64.2,52,12.2,10,0,60.35
10785,3/13/19,CST33,EMP9,2,75,80.4,65.12,15.28,10,0,60.35
10984,8/26/19,CST33,EMP3,2,16,552.75,487.53,65.22,55,0,31.11
10984,8/26/19,CST33,EMP3,2,24,92.8,81.85,10.95,20,0,31.11
10984,8/26/19,CST33,EMP3,2,36,350,315.85,34.15,40,0,31.11
10250,10/4/19,CST34,EMP2,2,41,95.9,79.41,16.49,10,0,79.17
10250,10/4/19,CST34,EMP2,2,51,3931.22,2830.48,1100.74,35,512.77,79.17
10250,10/4/19,CST34,EMP2,2,65,163.36,117.62,45.74,15,21.31,79.17
10253,10/6/19,CST34,EMP3,2,31,165.6,140.57,25.03,20,0,66.54
10253,10/6/19,CST34,EMP3,2,39,2433.9,2015.27,418.63,42,0,66.54
10253,10/6/19,CST34,EMP3,2,49,796.4,659.42,136.98,40,0,66.54
10541,12/15/21,CST34,EMP9,2,24,162.47,119.64,42.83,35,14.77,75.44
10541,12/15/21,CST34,EMP9,2,38,340.82,250.97,89.85,4,30.98,75.44
10541,12/15/21,CST34,EMP9,2,65,366.3,269.73,96.57,36,33.3,75.44
10541,12/15/21,CST34,EMP9,2,71,274.33,202.01,72.32,9,24.94,75.44
10645,11/21/18,CST34,EMP9,2,18,525.2,425.41,99.79,20,0,46.54
10645,11/21/18,CST34,EMP9,2,36,118.95,96.35,22.6,15,0,46.54
10690,12/27/18,CST34,EMP9,2,56,1026.25,665.01,361.24,20,205.25,47.52
10690,12/27/18,CST34,EMP9,2,77,502.5,325.62,176.88,30,100.5,47.52
10770,3/4/19,CST34,EMP3,2,11,476.25,308.61,167.64,15,95.25,75.12
10783,9/13/18,CST34,EMP3,2,31,81.6,66.1,15.5,10,0,67.56
10783,9/13/18,CST34,EMP3,2,38,372.25,313.8,58.45,5,0,67.56
10886,7/9/19,CST34,EMP3,2,10,471.8,416.13,55.67,70,0,30.11
10886,7/9/19,CST34,EMP3,2,31,317.45,284.44,33.01,35,0,30.11
10886,7/9/19,CST34,EMP3,2,77,543.2,479.1,64.1,40,0,30.11
10903,11/20/19,CST34,EMP3,2,13,1029.6,908.11,121.49,40,0,37.24
10903,11/20/19,CST34,EMP3,2,65,223.02,196.7,26.32,21,0,37.24
10903,11/20/19,CST34,EMP3,2,68,255.4,225.26,30.14,20,0,37.24
10922,11/27/19,CST34,EMP9,2,17,345.3,304.55,40.75,15,0,69.37
10922,11/27/19,CST34,EMP9,2,24,166.25,146.63,19.62,35,0,69.37
10925,5/31/19,CST34,EMP9,2,36,228.85,175.52,53.33,25,29.85,67.89
10925,5/31/19,CST34,EMP9,2,52,1171.76,909.01,262.75,12,152.84,67.89
10981,3/3/20,CST34,EMP9,2,38,4796.4,4230.42,565.98,60,0,67.07
11022,2/10/20,CST34,EMP9,2,19,336.35,296.66,39.69,35,0,41.27
11022,2/10/20,CST34,EMP9,2,69,62.1,54.77,7.33,30,0,41.27
11052,8/23/19,CST34,EMP3,2,43,429.12,315.4,113.72,30,71.52,54.23
11052,8/23/19,CST34,EMP3,2,61,335.04,251.58,83.46,10,55.84,54.23
10257,10/11/18,CST35,EMP9,2,27,1077.25,891.96,185.29,25,0,33.98
10257,10/11/18,CST35,EMP9,2,39,329.04,272.71,56.33,6,0,33.98
10257,10/11/18,CST35,EMP9,2,77,192.6,159.47,33.13,15,0,33.98
10395,3/22/18,CST35,EMP3,2,46,357.9,269.4,88.5,28,32.54,51.87
10395,3/22/18,CST35,EMP3,2,53,5109.72,3846.23,1263.49,70,464.52,51.87
10395,3/22/18,CST35,EMP3,2,69,14.96,12.39,2.57,8,0,51.87
10476,6/13/21,CST35,EMP3,2,55,79.04,62.33,16.71,2,3.76,60.61
10476,6/13/21,CST35,EMP3,2,70,313.68,259.73,53.95,12,0,60.61
10486,3/2/18,CST35,EMP9,2,11,141.9,117.49,24.41,5,0,75.83
10486,3/2/18,CST35,EMP9,2,51,2421.25,2004.8,416.45,25,0,75.83
10486,3/2/18,CST35,EMP9,2,74,439.84,364.19,75.65,16,0,75.83
10490,6/27/19,CST35,EMP9,2,59,518.4,433.48,84.92,60,0,56.23
10490,6/27/19,CST35,EMP9,2,68,398.7,341.68,57.02,30,0,56.23
10490,6/27/19,CST35,EMP9,2,75,270,223.56,46.44,36,0,56.23
10498,8/3/21,CST35,EMP3,2,24,68.6,56.8,11.8,14,0,48.66
10498,8/3/21,CST35,EMP3,2,40,90,74.52,15.48,5,0,48.66
10498,8/3/21,CST35,EMP3,2,42,453,375.08,77.92,30,0,48.66
10552,1/25/18,CST35,EMP3,2,69,34.56,27.99,6.57,18,0,46.85
10552,1/25/18,CST35,EMP3,2,75,214.8,173.99,40.81,30,0,46.85
10601,10/11/18,CST35,EMP3,2,13,1422,1151.82,270.18,60,0,44.73
10601,10/11/18,CST35,EMP3,2,59,303.1,245.51,57.59,35,0,44.73
10613,10/24/18,CST35,EMP9,2,13,241.12,177.55,63.57,8,21.92,65.88
10613,10/24/18,CST35,EMP9,2,75,340.8,276.05,64.75,40,0,65.88
10641,11/17/18,CST35,EMP9,2,2,929,752.49,176.51,50,0,38.27
10641,11/17/18,CST35,EMP9,2,40,1187.4,961.79,225.61,60,0,38.27
10705,8/10/18,CST35,EMP9,2,31,183,148.23,34.77,20,0,53.85
10705,8/10/18,CST35,EMP9,2,32,78.72,69.11,9.61,4,0,53.85
10796,9/21/19,CST35,EMP3,2,26,710.39,505.04,205.35,21,118.4,67.39
10796,9/21/19,CST35,EMP3,2,44,713.9,578.26,135.64,10,0,67.39
10796,9/21/19,CST35,EMP3,2,64,1524.18,1028.82,495.36,35,254.03,67.39
10796,9/21/19,CST35,EMP3,2,69,60.77,41.02,19.75,24,10.13,67.39
10863,10/29/19,CST35,EMP9,2,1,476.1,365.15,110.95,20,62.1,52.24
10863,10/29/19,CST35,EMP9,2,58,617.27,498.12,119.15,12,80.51,52.24
10901,11/19/19,CST35,EMP3,2,41,267.6,236.02,31.58,30,0,21.92
10901,11/19/19,CST35,EMP3,2,71,920.1,811.53,108.57,30,0,21.92
10957,8/14/19,CST35,EMP3,2,30,838.2,739.29,98.91,30,0,48.63
10957,8/14/19,CST35,EMP3,2,35,237.6,209.56,28.04,40,0,48.63
10957,8/14/19,CST35,EMP3,2,64,279.12,246.18,32.94,8,0,48.63
10960,12/15/19,CST35,EMP3,2,24,58,40.92,17.08,10,11.6,69.03
10960,12/15/19,CST35,EMP3,2,41,229.92,202.79,27.13,24,0,69.03
10976,6/21/19,CST35,EMP9,2,28,846.8,746.88,99.92,20,0,76.17
11055,7/24/19,CST35,EMP9,2,24,67.35,59.4,7.95,15,0,54.57
11055,7/24/19,CST35,EMP9,2,25,189.3,166.96,22.34,15,0,54.57
11055,7/24/19,CST35,EMP9,2,51,1941.6,1712.49,229.11,20,0,54.57
11055,7/24/19,CST35,EMP9,2,57,387.4,341.69,45.71,20,0,54.57
10394,3/21/18,CST36,EMP1,3,13,270.4,223.89,46.51,10,0,31.84
10394,3/21/18,CST36,EMP1,3,62,266.7,220.83,45.87,10,0,31.84
10271,3/8/21,CST37,EMP2,2,33,577.44,498.91,78.53,24,0,62.31
10298,12/1/15,CST37,EMP2,2,2,701.6,606.18,95.42,40,0,78.52
10298,12/1/15,CST37,EMP2,2,36,367,253.67,113.33,40,73.4,78.52
10298,12/1/15,CST37,EMP2,2,59,343.13,237.17,105.96,30,68.63,78.52
10298,12/1/15,CST37,EMP2,2,62,420,362.88,57.12,15,0,78.52
10301,12/4/18,CST37,EMP9,2,40,183.3,158.37,24.93,10,0,21.92
10301,12/4/18,CST37,EMP9,2,56,783.4,676.86,106.54,20,0,21.92
10309,6/14/18,CST37,EMP3,2,4,432.8,373.94,58.86,20,0,71.58
10309,6/14/18,CST37,EMP3,2,6,110.7,95.64,15.06,30,0,71.58
10309,6/14/18,CST37,EMP3,2,42,27.24,23.54,3.7,2,0,71.58
10309,6/14/18,CST37,EMP3,2,43,237.4,205.11,32.29,20,0,71.58
10309,6/14/18,CST37,EMP3,2,71,89.28,77.14,12.14,3,0,71.58
10312,7/18/18,CST37,EMP3,2,28,196.68,179.47,17.21,4,0,76.68
10312,7/18/18,CST37,EMP3,2,43,314.64,271.85,42.79,24,0,76.68
10312,7/18/18,CST37,EMP3,2,53,1264.6,1092.61,171.99,20,0,76.68
10312,7/18/18,CST37,EMP3,2,75,76.3,65.92,10.38,10,0,76.68
10335,7/17/18,CST37,EMP9,2,2,163.88,118,45.89,7,27.31,46.91
10335,7/17/18,CST37,EMP9,2,31,254.4,183.17,71.23,25,42.4,46.91
10335,7/17/18,CST37,EMP9,2,32,134.21,96.63,37.58,6,22.37,46.91
10335,7/17/18,CST37,EMP9,2,51,6007.1,4325.11,1681.99,48,1001.18,46.91
10346,1/31/19,CST37,EMP9,2,17,978.52,768.58,209.94,36,88.96,23.56
10346,1/31/19,CST37,EMP9,2,56,810.2,700.01,110.19,20,0,23.56
10350,3/7/21,CST37,EMP3,2,50,272.08,213.71,58.37,15,24.73,67.66
10350,3/7/21,CST37,EMP3,2,69,36.23,28.46,7.77,18,3.29,67.66
10355,7/11/19,CST37,EMP3,2,24,116.5,100.66,15.84,25,0,75.77
10355,7/11/19,CST37,EMP3,2,57,442.5,382.32,60.18,25,0,75.77
10373,3/1/20,CST37,EMP9,2,58,5094.72,3668.2,1426.52,80,849.12,25.5
10373,3/1/20,CST37,EMP9,2,71,1907.4,1373.33,534.07,50,317.9,25.5
10380,3/13/20,CST37,EMP9,2,30,505.1,396.73,108.37,18,45.92,77.11
10380,3/13/20,CST37,EMP9,2,53,1341.12,1053.39,287.73,20,121.92,77.11
10380,3/13/20,CST37,EMP9,2,60,31.68,24.88,6.8,6,2.88,77.11
10380,3/13/20,CST37,EMP9,2,70,814.5,674.41,140.09,30,0,77.11
10388,11/15/21,CST37,EMP3,2,45,156.6,108.05,48.55,15,26.1,44.7
10388,11/15/21,CST37,EMP3,2,52,1983.6,1368.68,614.92,20,330.6,44.7
10388,11/15/21,CST37,EMP3,2,53,2511.6,2079.6,432,40,0,44.7
10415,4/11/21,CST37,EMP3,2,17,45.34,37.54,7.8,2,0,29.01
10415,4/11/21,CST37,EMP3,2,33,516.8,464.81,51.99,20,0,29.01
10420,4/16/19,CST37,EMP9,2,9,806.96,607.42,199.54,20,73.36,79.18
10420,4/16/19,CST37,EMP9,2,13,59.14,44.51,14.62,2,5.38,79.18
10420,4/16/19,CST37,EMP9,2,70,276.06,207.79,68.26,8,25.1,79.18
10420,4/16/19,CST37,EMP9,2,73,23.76,17.88,5.88,20,2.16,79.18
10429,7/25/21,CST37,EMP9,2,50,686,568.01,117.99,40,0,48.41
10429,7/25/21,CST37,EMP9,2,63,951.56,630.32,321.25,35,190.31,48.41
10440,6/6/21,CST37,EMP3,2,2,1046.39,753.4,292.99,45,136.49,73.65
10440,6/6/21,CST37,EMP3,2,16,520.67,374.89,145.79,49,67.91,73.65
10440,6/6/21,CST37,EMP3,2,29,3564.54,2566.47,998.07,24,464.94,73.65
10440,6/6/21,CST37,EMP3,2,61,2685.82,1933.79,752.03,90,350.32,73.65
10442,6/7/21,CST37,EMP3,2,11,919.2,761.1,158.1,30,0,23.33
10442,6/7/21,CST37,EMP3,2,54,2913.6,2412.46,501.14,80,0,23.33
10442,6/7/21,CST37,EMP3,2,66,1168.8,967.77,201.03,60,0,23.33
10458,7/22/19,CST37,EMP9,2,26,846.3,700.74,145.56,30,0,63.98
10458,7/22/19,CST37,EMP9,2,28,1445.7,1197.04,248.66,30,0,63.98
10458,7/22/19,CST37,EMP9,2,43,252.8,217.88,34.92,20,0,63.98
10458,7/22/19,CST37,EMP9,2,56,604.8,500.77,104.03,15,0,63.98
10458,7/22/19,CST37,EMP9,2,71,1502,1243.66,258.34,50,0,63.98
10470,6/7/21,CST37,EMP3,2,18,755.7,654.32,101.38,30,0,72.95
10470,6/7/21,CST37,EMP3,2,23,133.65,110.66,22.99,15,0,72.95
10470,6/7/21,CST37,EMP3,2,64,291.12,241.05,50.07,8,0,72.95
10503,9/7/21,CST37,EMP3,2,14,1743.7,1443.78,299.92,70,0,29.87
10503,9/7/21,CST37,EMP3,2,65,197.4,181.11,16.29,20,0,29.87
10516,10/20/21,CST37,EMP9,2,18,749.38,564.08,185.3,25,68.13,78.18
10516,10/20/21,CST37,EMP9,2,41,924,695.52,228.48,80,84,78.18
10516,10/20/21,CST37,EMP9,2,42,291.4,261.39,30.01,20,0,78.18
10517,1/20/18,CST37,EMP9,2,52,512.94,424.71,88.23,6,0,37.44
10517,1/20/18,CST37,EMP9,2,59,33.2,27.49,5.71,4,0,37.44
